Linux 6.8.0-52-generic (SnowBrain) 	07.03.2025 	_x86_64_	(4 CPU)

14.39.18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14.51.57     all    1,50    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   97,24
14.51.58     all    0,75    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   98,74
14.51.59     all    3,78    0,00    6,30    0,00    0,00    0,00    0,00    0,00    0,00   89,92
14.52.00     all    3,02    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   95,47
14.52.01     all    1,50    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,99
14.52.02     all    1,25    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.52.03     all    3,74    0,00    2,49    0,50    0,00    0,00    0,00    0,00    0,00   93,27
14.52.04     all    0,25    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,50
14.52.05     all    2,25    0,00    3,00    0,00    0,00    0,25    0,00    0,00    0,00   94,50
14.52.06     all    1,51    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,49
14.52.07     all    5,03    0,00    3,27    0,25    0,00    0,00    0,00    0,00    0,00   91,46
14.52.08     all    2,02    0,00    1,01    0,50    0,00    0,00    0,00    0,00    0,00   96,47
14.52.09     all   10,94    0,00    5,09    0,00    0,00    0,00    0,00    0,00    0,00   83,97
14.52.10     all    7,11    0,00    2,79    0,00    0,00    0,00    0,00    0,00    0,00   90,10
14.52.11     all   40,15    0,00   13,30    0,26    0,00    0,26    0,00    0,00    0,00   46,04
14.52.12     all   56,31    0,00   10,10    0,51    0,00    0,51    0,00    0,00    0,00   32,58
14.52.13     all   48,85    0,00   14,25    0,76    0,00    0,00    0,00    0,00    0,00   36,13
14.52.14     all   20,05    0,00    5,58    0,25    0,00    0,51    0,00    0,00    0,00   73,60
14.52.15     all    7,58    0,00    2,53    0,00    0,00    0,00    0,00    0,00    0,00   89,90
14.52.16     all    3,26    0,00    5,51    0,00    0,00    0,00    0,00    0,00    0,00   91,23
14.52.17     all    5,28    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   92,96
14.52.18     all   23,21    0,00   10,20    0,51    0,00    0,26    0,00    0,00    0,00   65,82
14.52.19     all   12,79    0,00    5,37    0,77    0,00    0,00    0,00    0,00    0,00   81,07
14.52.20     all   23,32    0,00   13,21    0,52    0,00    0,52    0,00    0,00    0,00   62,44
14.52.21     all   22,31    0,00    5,64    0,26    0,00    0,00    0,00    0,00    0,00   71,79
14.52.22     all   65,32    0,00   21,01    0,51    0,00    0,51    0,00    0,00    0,00   12,66
14.52.23     all   58,04    0,00   14,82    1,26    0,00    0,75    0,00    0,00    0,00   25,13
14.52.24     all   36,10    0,00    8,05    0,00    0,00    0,00    0,00    0,00    0,00   55,84
14.52.25     all   48,74    0,00   13,13    1,01    0,00    0,25    0,00    0,00    0,00   36,87
14.52.26     all    9,00    0,00    3,86    0,00    0,00    0,00    0,00    0,00    0,00   87,15
14.52.27     all   10,41    0,00    5,84    0,51    0,00    0,25    0,00    0,00    0,00   82,99
14.52.28     all   52,43    0,00   14,07    0,26    0,00    0,00    0,00    0,00    0,00   33,25
14.52.29     all   48,61    0,00   15,87    0,76    0,00    0,25    0,00    0,00    0,00   34,51
14.52.30     all   25,85    0,00    8,88    1,04    0,00    0,00    0,00    0,00    0,00   64,23
14.52.31     all   22,19    0,00   11,73    0,26    0,00    0,51    0,00    0,00    0,00   65,31
14.52.32     all   25,06    0,00    6,91    0,77    0,00    0,00    0,00    0,00    0,00   67,26
14.52.33     all   21,03    0,00    8,21    0,51    0,00    0,26    0,00    0,00    0,00   70,00
14.52.34     all   23,51    0,00    9,56    0,78    0,00    0,00    0,00    0,00    0,00   66,15
14.52.35     all   24,10    0,00    7,95    0,00    0,00    0,00    0,00    0,00    0,00   67,95
14.52.36     all   61,50    0,00   16,00    0,25    0,00    0,25    0,00    0,00    0,00   22,00
14.52.37     all   28,57    0,00    1,75    0,75    0,00    0,25    0,00    0,00    0,00   68,67
14.52.38     all   28,97    0,00    4,28    0,00    0,00    0,00    0,00    0,00    0,00   66,75
14.52.39     all   25,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,75
14.52.40     all   26,95    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   70,78
14.52.41     all   25,81    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,68
14.52.42     all   26,63    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   71,11
14.52.43     all   28,89    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   70,60
14.52.44     all   26,63    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   70,85
14.52.45     all   26,62    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   72,39
14.52.46     all   27,09    0,00    2,03    0,25    0,00    0,00    0,00    0,00    0,00   70,63
14.52.47     all   24,69    0,00    3,27    0,50    0,00    0,00    0,00    0,00    0,00   71,54
14.52.48     all    5,26    0,00    7,02    0,00    0,00    0,00    0,00    0,00    0,00   87,72
14.52.49     all    1,51    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,48
14.52.50     all    2,01    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,48
14.52.51     all    7,59    0,00    2,53    0,25    0,00    0,00    0,00    0,00    0,00   89,62
14.52.52     all   49,75    0,00    1,75    0,25    0,00    0,00    0,00    0,00    0,00   48,25
14.52.53     all   25,77    0,00   14,18    0,26    0,00    0,52    0,00    0,00    0,00   59,28
14.52.54     all   23,16    0,00    8,91    0,00    0,00    0,51    0,00    0,00    0,00   67,43
14.52.55     all   32,47    0,00   12,37    0,77    0,00    0,26    0,00    0,00    0,00   54,12
14.52.56     all   39,64    0,00    8,70    0,26    0,00    0,00    0,00    0,00    0,00   51,41
14.52.57     all   51,64    0,00   11,08    0,25    0,00    0,25    0,00    0,00    0,00   36,78
14.52.58     all   28,64    0,00    4,02    0,00    0,00    0,00    0,00    0,00    0,00   67,34
14.52.59     all   27,14    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   69,85
14.53.00     all   26,95    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   71,54
14.53.01     all   26,38    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   70,85
14.53.02     all   25,56    0,00    0,50    0,25    0,00    0,00    0,00    0,00    0,00   73,68
14.53.03     all   26,88    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   70,60
14.53.04     all   25,75    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   73,50
14.53.05     all   25,56    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,19
14.53.06     all   28,72    0,00    3,53    0,00    0,00    0,00    0,00    0,00    0,00   67,76
14.53.07     all   25,75    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   73,75
14.53.08     all   12,98    0,00    5,85    0,00    0,00    0,00    0,00    0,00    0,00   81,17
14.53.09     all    3,01    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   94,24
14.53.10     all    3,27    0,00    3,53    0,00    0,00    0,25    0,00    0,00    0,00   92,95
14.53.11     all    0,75    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,25
14.53.12     all    1,52    0,00    2,53    0,25    0,00    0,00    0,00    0,00    0,00   95,71
14.53.13     all   13,60    0,00    7,30    0,00    0,00    0,00    0,00    0,00    0,00   79,09
14.53.14     all    2,51    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   94,99
14.53.15     all    0,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.53.16     all    2,01    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,24
14.53.17     all    7,34    0,00    2,78    0,76    0,00    0,00    0,00    0,00    0,00   89,11
14.53.18     all    4,53    0,00    5,79    0,00    0,00    0,00    0,00    0,00    0,00   89,67
14.53.19     all   25,65    0,00    9,59    0,26    0,00    0,00    0,00    0,00    0,00   64,51
14.53.20     all   17,35    0,00    8,67    0,00    0,00    0,00    0,00    0,00    0,00   73,98
14.53.21     all   32,23    0,00    9,72    0,77    0,00    0,51    0,00    0,00    0,00   56,78
14.53.22     all   36,83    0,00    8,70    0,51    0,00    0,26    0,00    0,00    0,00   53,71
14.53.23     all   56,89    0,00   17,60    0,00    0,00    0,00    0,00    0,00    0,00   25,51
14.53.24     all   41,28    0,00    5,38    0,26    0,00    0,26    0,00    0,00    0,00   52,82
14.53.25     all   33,16    0,00    5,32    0,00    0,00    0,25    0,00    0,00    0,00   61,27
14.53.26     all   40,40    0,00    5,56    0,25    0,00    0,00    0,00    0,00    0,00   53,79
14.53.27     all   28,46    0,00    3,53    0,25    0,00    0,25    0,00    0,00    0,00   67,51
14.53.28     all   44,92    0,00    3,81    0,25    0,00    0,00    0,00    0,00    0,00   51,02
14.53.29     all   43,29    0,00    7,34    0,25    0,00    0,00    0,00    0,00    0,00   49,11
14.53.30     all   26,25    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   73,50
14.53.31     all   27,25    0,00    3,00    0,25    0,00    0,25    0,00    0,00    0,00   69,25
14.53.32     all   27,14    0,00    0,50    0,25    0,00    0,00    0,00    0,00    0,00   72,11
14.53.33     all   25,31    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   74,19
14.53.34     all   27,89    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   69,35
14.53.35     all   28,03    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   68,94
14.53.36     all    5,28    0,00    5,78    0,25    0,00    0,00    0,00    0,00    0,00   88,69
14.53.37     all    3,75    0,00    2,25    1,00    0,00    0,00    0,00    0,00    0,00   93,00
14.53.38     all    3,29    0,00    3,54    0,00    0,00    0,00    0,00    0,00    0,00   93,16
14.53.39     all    2,26    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   95,98
14.53.40     all    2,25    0,00    2,50    0,00    0,00    0,25    0,00    0,00    0,00   95,00
14.53.41     all    0,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.53.42     all    1,76    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   95,97
14.53.43     all    2,26    0,00    1,51    0,25    0,00    0,00    0,00    0,00    0,00   95,98
14.53.44     all    1,75    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,74
14.53.45     all    1,76    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   96,73
14.53.46     all    4,49    0,25    3,49    0,00    0,00    0,00    0,00    0,00    0,00   91,77
14.53.47     all    0,75    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,49
14.53.48     all    3,02    0,00    3,77    0,25    0,00    0,00    0,00    0,00    0,00   92,96
14.53.49     all    0,76    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,99
14.53.50     all    3,00    0,00    3,75    0,00    0,00    0,00    0,00    0,00    0,00   93,25
14.53.51     all   12,21    0,00    4,07    0,00    0,00    0,00    0,00    0,00    0,00   83,72
14.53.52     all   18,09    0,00    8,79    0,00    0,00    0,00    0,00    0,00    0,00   73,13
14.53.53     all    8,70    0,00    6,65    0,26    0,00    0,26    0,00    0,00    0,00   84,14
14.53.54     all   30,98    0,00   10,33    0,50    0,00    0,25    0,00    0,00    0,00   57,93
14.53.55     all   13,99    0,00   11,70    0,00    0,00    0,25    0,00    0,00    0,00   74,05
14.53.56     all   81,00    0,00    7,75    0,00    0,00    0,25    0,00    0,00    0,00   11,00
14.53.57     all   58,00    0,00    7,00    0,00    0,00    0,00    0,00    0,00    0,00   35,00
14.53.58     all   25,88    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   73,62
14.53.59     all   27,20    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   69,52
14.54.00     all   27,96    0,00    3,53    0,00    0,00    0,00    0,00    0,00    0,00   68,51
14.54.01     all   27,32    0,00    3,01    0,00    0,00    0,25    0,00    0,00    0,00   69,42
14.54.02     all   25,44    0,00    0,75    0,25    0,00    0,00    0,00    0,00    0,00   73,57
14.54.03     all   26,82    0,00    2,26    0,25    0,00    0,00    0,00    0,00    0,00   70,68
14.54.04     all   26,25    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   72,75
14.54.05     all   25,88    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   72,61
14.54.06     all   27,71    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   70,03
14.54.07     all   27,27    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   69,70
14.54.08     all    5,00    0,00    6,00    0,25    0,00    0,00    0,00    0,00    0,00   88,75
14.54.09     all    2,78    0,00    1,77    0,00    0,00    0,00    0,00    0,00    0,00   95,45
14.54.10     all    2,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
14.54.11     all    0,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.54.12     all    3,77    0,00    5,28    0,75    0,00    0,00    0,00    0,00    0,00   90,20
14.54.13     all    0,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.54.14     all    3,53    0,00    4,03    0,00    0,00    0,00    0,00    0,00    0,00   92,44
14.54.15     all    6,52    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   92,23
14.54.16     all    7,29    0,00    7,54    0,00    0,00    0,00    0,00    0,00    0,00   85,18
14.54.17     all   17,51    0,00    5,84    0,25    0,00    0,25    0,00    0,00    0,00   76,14
14.54.18     all   11,60    0,00    7,22    0,52    0,00    0,00    0,00    0,00    0,00   80,67
14.54.19     all   28,68    0,00    5,84    0,76    0,00    0,25    0,00    0,00    0,00   64,47
14.54.20     all   50,90    0,00   17,65    0,26    0,00    0,51    0,00    0,00    0,00   30,69
14.54.21     all    8,38    0,00    6,60    0,25    0,00    0,00    0,00    0,00    0,00   84,77
14.54.22     all   20,46    0,00    6,39    0,26    0,00    0,00    0,00    0,00    0,00   72,89
14.54.23     all   51,27    0,00   11,42    0,00    0,00    0,00    0,00    0,00    0,00   37,31
14.54.24     all   26,25    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,25
14.54.25     all   27,32    0,00    3,76    0,00    0,00    0,00    0,00    0,00    0,00   68,92
14.54.26     all   28,46    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   68,26
14.54.27     all   26,75    0,00    3,25    0,00    0,00    0,25    0,00    0,00    0,00   69,75
14.54.28     all   26,00    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   73,50
14.54.29     all   26,95    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   70,78
14.54.30     all   26,07    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   73,68
14.54.31     all   27,96    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   69,02
14.54.32     all   30,58    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   68,67
14.54.33     all   27,75    0,00    2,75    0,00    0,00    0,25    0,00    0,00    0,00   69,25
14.54.34     all   20,15    0,00    3,53    0,50    0,00    0,00    0,00    0,00    0,00   75,82
14.54.35     all    3,80    0,00    6,08    0,00    0,00    0,00    0,00    0,00    0,00   90,13
14.54.36     all    2,52    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   95,72
14.54.37     all    2,49    0,00    1,50    0,75    0,00    0,00    0,00    0,00    0,00   95,26
14.54.38     all    2,53    0,00    3,28    0,00    0,00    0,00    0,00    0,00    0,00   94,19
14.54.39     all   10,03    0,00    3,01    0,50    0,00    0,00    0,00    0,00    0,00   86,47
14.54.40     all    2,76    0,00    5,03    0,00    0,00    0,00    0,00    0,00    0,00   92,21
14.54.41     all    1,26    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,74
14.54.42     all    1,76    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,98
14.54.43     all    1,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   97,99
14.54.44     all    2,01    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   94,99
14.54.45     all    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,50
14.54.46     all    4,79    0,00    3,53    0,25    0,00    0,00    0,00    0,00    0,00   91,44
14.54.47     all   16,88    0,00    6,39    0,26    0,00    0,00    0,00    0,00    0,00   76,47
14.54.48     all    7,61    0,00    4,82    0,25    0,00    0,25    0,00    0,00    0,00   87,06
14.54.49     all   34,36    0,00    7,95    0,77    0,00    0,26    0,00    0,00    0,00   56,67
14.54.50     all   31,71    0,00   11,51    0,51    0,00    0,26    0,00    0,00    0,00   56,01
14.54.51     all   59,24    0,00   11,90    0,51    0,00    0,25    0,00    0,00    0,00   28,10
